name,mature,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,randomize_type,pitch_min,pitch_max,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold
step_walk_plr_paper,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_plaster,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_rock,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_sand,,,SFX/Character/Footsteps/dirt_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
#step_walk_plr_snow,,,SFX/Character/Footsteps/snow_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_water,,,SFX/Character/Footsteps/water_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_wood,,,SFX/Character/Footsteps/wood_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_asphault,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_asphalt,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_ceramic,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_plastic,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_rubber,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_cushion,,,SFX/Character/Footsteps/dirt_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_fruit,,,SFX/Character/Footsteps/dirt_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_paintedmetal,,,SFX/Character/Footsteps/dirt_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,0.7,,,,,0.85,1.05,2d,,,,0.85,all_sp all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
#MP ONLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step_walk_plr_carpet,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,,,,,,0.85,1.05,2d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
step_walk_plr_cloth,,,SFX/Character/Footsteps/conc_walk_##,,0.05,0.15,50,1000,,,,,character,,curve1,,,,,,0.85,1.05,2d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,80,80,0.25,1
# Walk 3rd Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step_walk_default,,,SFX/Character/Footsteps/dirt_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_bark,,,SFX/Character/Footsteps/wood_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_brick,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_carpet,,,SFX/Character/Footsteps/snow_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_cloth,,,SFX/Character/Footsteps/snow_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_concrete,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_dirt,,,SFX/Character/Footsteps/dirt_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_flesh,,,null.wav,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_foliage,,,SFX/Character/Footsteps/grass_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_glass,,,SFX/Character/Footsteps/grass_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_grass,,,SFX/Character/Footsteps/grass_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_gravel,,,SFX/Character/Footsteps/gravel_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
#step_walk_ice,,,SFX/Character/Footsteps/snow_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_metal,,,SFX/Character/Footsteps/metal_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.7,0.85,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_mud,,,SFX/Character/Footsteps/mud_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_paper,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_plaster,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_rock,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_sand,,,SFX/Character/Footsteps/dirt_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
#step_walk_snow,,,SFX/Character/Footsteps/snow_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_water,,,SFX/Character/Footsteps/water_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_wood,,,SFX/Character/Footsteps/wood_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_asphault,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_asphalt,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_ceramic,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_plastic,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_rubber,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_cushion,,,SFX/Character/Footsteps/dirt_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_fruit,,,SFX/Character/Footsteps/dirt_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_paintedmetal,,,SFX/Character/Footsteps/dirt_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.7,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
#MP ONLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step_walk_carpet,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_cloth,,,SFX/Character/Footsteps/conc_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
# Walk 3rd Person MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step_walk_default,,,SFX/Character/Footsteps/dirt_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_bark,,,SFX/Character/Footsteps/wood_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_brick,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_concrete,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_dirt,,,SFX/Character/Footsteps/dirt_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_flesh,,,null.wav,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_foliage,,,SFX/Character/Footsteps/grass_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_glass,,,SFX/Character/Footsteps/grass_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_grass,,,SFX/Character/Footsteps/grass_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_gravel,,,SFX/Character/Footsteps/gravel_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
#step_walk_ice,,,SFX/Character/Footsteps/snow_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_metal,,,SFX/Character/Footsteps/metal_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.7,0.85,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_mud,,,SFX/Character/Footsteps/mud_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_paper,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_plaster,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_rock,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_sand,,,SFX/Character/Footsteps/dirt_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
#step_walk_snow,,,SFX/Character/Footsteps/snow_walk_##,,0.15,0.25,50,500,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_sp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_water,,,SFX/Character/Footsteps/water_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_wood,,,SFX/Character/Footsteps/wood_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_asphault,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_asphalt,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_ceramic,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_plastic,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_rubber,,,SFX/Character/Footsteps/conc_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_cushion,,,SFX/Character/Footsteps/dirt_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_fruit,,,SFX/Character/Footsteps/dirt_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
step_walk_paintedmetal,,,SFX/Character/Footsteps/dirt_walk_##,,0.5,0.7,500,1000,10,reject,,,character,,curve1,0.5,,,,,0.85,1.05,3d,,,,0.85,all_mp,,,,,,,,,,,,,,,,,,5,70,0.4,1
# Prone 1st Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step_prone_plr_default,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_bark,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_brick,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_carpet,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_cloth,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_concrete,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_dirt,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_flesh,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_foliage,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_glass,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_grass,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_gravel,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
#step_prone_plr_ice,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_metal,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_mud,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,prone_mud_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_paper,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_plaster,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_rock,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_sand,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
#step_prone_plr_snow,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_water,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,prone_mud_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_wood,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_asphault,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_asphalt,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_ceramic,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_plastic,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_rubber,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_cushion,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_fruit,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
step_prone_plr_paintedmetal,,,SFX\Character\Foley\prone\cloth_##,,0.2,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,body_scoot_plr,,,,,,,,,,,,,,,80,80,0.25,1
,,,,,,,,,,reject,,,,,,,,,,,0.95,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
prone_mud_plr,,,SFX\Character\Foley\prone\mud_##,,0.1,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,gear_player_prone,,200,,,,,,,,,,,,,80,80,0.25,1
body_scoot_plr,,,SFX\Character\Foley\prone\scooch_##,,0.1,0.3,60,120,1,reject,,,character,,curve2,0.5,,,,,0.95,1.04,2d,,,,,all_mp all_sp,,,gear_player_prone,,200,,,,,,,,,,,,,80,80,0.25,1
gear_player_prone,,,SFX\Character\Foley\gear\player_##,,0.1,0.2,50,500,1,reject,,,character,,,,,,,,0.95,1.04,2d,,,,,all_mp all_sp audio_test_tuey,,,,,10,wpn_all,,,,,,,,,,,,10,85,0.35,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
