name,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler,isbig
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Kar 98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_kar98k_fire_plr,,SFX/Weapon/Rifle/Kar_98/Fire/wpn_kar98_st_f.wav,,0.87,0.94,,,,,,,rfl_1st,,,,,,,0.98,1.02,,2d,,,,0.75,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_fire_plr_act,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_kar98k_fire_plr_act,,SFX/Weapon/Rifle/Kar_98/Fire/wpn_kar98_st_act.wav,,0.87,0.94,,,,,,,rfl_1st,,,,,,,1,1,,2d,,,,0.75,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98_move_l,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,
weap_kar98k_fire,,SFX/Weapon/Rifle/Kar_98/Fire/mono_##,,0.8,0.9,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,variant,3d,,,,0.7,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_fire_dist,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_kar98k_fire_act,,SFX/Weapon/Rifle/Kar_98/fire/act_##,,0.8,0.9,100,600,10,priority,2,oldest,rfl_3rd,,,,1000,,,0.95,1.05,pitch,3d,,,,0.7,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,,,,,,,,,,,70,20,0.35,1,,
weap_kar98k_fire_dist,,SFX/Weapon/dist/ger/dist_ger_rifle.wav,,0.5,0.6,700,6000,10,priority,2,oldest,dist_wpn,,curve2,0.8,12000,rcurve2,rcurve4,0.85,1.05,pitch,3d,,,,0.7,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,,,,,,,,no,,,70,20,0.35,1,,
gr_kar98_bolt_back_plr,,SFX/Weapon/Rifle/Kar_98/Foley/gr_kar98_bolt_back.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 ber3b mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,shell_eject_rifle,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_kar98_bolt_front_plr,,SFX/Weapon/Rifle/Kar_98/Foley/gr_kar98_bolt_forward.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 ber3b mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_kar98_bolt_down_plr,,SFX/Weapon/Rifle/Arisaka/Foley/arisaka_bolt_down.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 ber3b mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_kar98_bolt_up_plr,,SFX/Weapon/Rifle/Kar_98/Foley/gr_kar98_bolt_up.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 ber3b mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_kar98_clip_in_plr,,SFX/Weapon/Rifle/M1Gar/Foley/m1gar_clip_in.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 ber3b mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_kar98_clip_eject_plr,,SFX/Weapon/Rifle/Kar_98/Foley/gr_kar98_clip_eject.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 ber3b mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_kar98_clip_land_plr,,SFX/Weapon/Rifle/Kar_98/Foley/gr_kar98_clip_land.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 ber3b mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_kar98_move_l,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,0.95,1,500,6000,2,oldest,,,decay,,curve3,,,,,0.98,1.02,,3d,,,,0.75,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98_move_r,,250,,,,,,,,,,,left_shot,1,90,90,0.25,1,,
weap_kar98_move_r,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,,0.9,1,500,6000,2,oldest,,,decay,,curve3,,,,,1,1,,3d,,,,0.75,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,350,,,,,,,,,,,right_shot,1,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_kar98k_fire_plr_r,,SFX/Weapon/Rifle/Kar_98/Fire/wpn_kar98_st_r.wav,,0.87,0.94,,,,,,,decay,,,,,,,0.98,1.02,,2d,,,,0.75,see1 see2 ber1 ber2 ber3 mak_test  audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_fire_plr_act,,,wpn_rear,0.5,,,,,,,,,,,90,90,0.25,1,,
#Kar 98 Sniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_kar98k_fire_plr_snp,,SFX/Weapon/Rifle/Kar_98/Fire/wpn_kar98_st_f.wav,,0.87,0.94,,,,,,,rfl_1st,,,,,,,0.98,1.02,,2d,,,,0.75,see1 see2  ber1 ber2  ber3 mak_test audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_fire_plr_act_snp,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_kar98k_fire_plr_act_snp,,SFX/Weapon/Rifle/Kar_98/Fire/wpn_kar98_st_act.wav,,0.87,0.94,,,,,,,rfl_1st,,,,,,,1,1,,2d,,,,0.75,see1 see2  ber1 ber2  ber3 mak_test audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_snp_move_l,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,
weap_kar98k_snp_ring_plr,,SFX/Weapon/Rifle/snpr_ring/snpr_mauser_##,,0.7,0.8,,,,,2,oldest,rfl_1st,,curve0,,,,,0.95,1.05,pitch,2d,,,,0.7,see1 see2  ber1 ber2  ber3 mak_test audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,wpn_all,,,,,,,,,,,,50,90,0.35,1,,
weap_kar98k_fire_snp,,SFX/Weapon/Rifle/Kar_98/fire/mono_##,,0.8,0.9,500,4000,10,priority,2,oldest,rfl_3rd,,curve4,,,,,0.95,1.05,pitch,3d,,,,0.7,see1 see2  ber1 ber2  ber3 mak_test audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_snp_ring_mn,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_kar98k_snp_ring_mn,,SFX/Weapon/Rifle/snpr_ring/snpr_mauser_##,,0.8,0.9,500,4000,10,priority,2,oldest,rfl_3rd,,curve0,,,,,0.95,1.05,pitch,3d,,,,0.7,see1 see2  ber1 ber2  ber3 mak_test audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_fire_dist_snp,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_kar98k_fire_dist_snp,,SFX/Weapon/dist/ger/dist_ger_rifle.wav,,0.8,0.9,1000,10000,10,priority,2,oldest,dist_wpn,,curve2,0.8,12000,rcurve2,rcurve4,0.85,1.05,pitch,3d,,,,0.7,see1 see2  ber1 ber2  ber3 mak_test audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,weap_kar98k_snp_move_l,,,,,,,,,,,,no,,,70,20,0.35,1,,
gr_kar98_shell_in_plr,,SFX/Weapon/Rifle/Kar_98/Foley/round_in_##,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2  ber1 ber2  ber3 mak_test audio_test_tuey firing_range hol1 hol2 hol3 living_battlefield all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_kar98k_snp_move_l,,SFX/Weapon/Rifle/snpr_ring/snpr_mosin/snpr_mosin_00.wav,,0.5,0.6,1000,6000,,,,,decay,,curve5,,10000,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_kar98k_snp_move_r,,100,,,,,,,0.2,,no,no,left_shot,4,90,90,0.25,1,,
weap_kar98k_snp_move_r,,SFX/Weapon/Rifle/snpr_ring/snpr_mosin/snpr_mosin_01.wav,,0.5,0.6,1000,6000,,,,,decay,,curve5,,10000,,,1,1,,3d,,,,,all_sp all_mp,,,,,125,,,,,,,0.2,,no,no,right_shot,4,90,90,0.25,1,,
#Arisaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_arisaka_fire_plr,,SFX/Weapon/Rifle/arisaka/Fire/wpn_arisaka_st_f.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_act_plr,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_arisaka_act_plr,,SFX/Weapon/Rifle/Arisaka/Fire/wpn_arisaka_st_act_b.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,1,1,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_move_l,,,wpn_all,0.25,0.5,,,,,,,,,,90,90,0.25,1,,
weap_arisaka_fire,,SFX/Weapon/Rifle/Arisaka/Fire/wpn_arisaka_mn.wav,,0.9,0.95,500,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,pitch,3d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_fire_act,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_arisaka_fire_dist,,SFX/Weapon/dist/jap/dist_jap_rifle.wav,,0.8,0.9,700,6000,10,priority,2,oldest,dist_wpn,,curve2,0.8,12000,rcurve2,rcurve3,0.85,1.05,pitch,3d,,,,0.7,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_move_mn_l,,,,,,,,,,,,no,,,70,20,0.35,1,,
weap_arisaka_fire_act,,SFX/Weapon/Rifle/Arisaka/Fire/wpn_arisaka_mn_act.wav,,0.8,0.9,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,pitch,3d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_fire_dist,,,,,,,,,,,,,,,50,90,0.35,1,,
gr_arisaka_bolt_back_plr,,SFX/Weapon/Rifle/Arisaka/Foley/arisaka_bolt_back.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_arisaka_bolt_down_plr,,SFX/Weapon/Rifle/Arisaka/Foley/arisaka_bolt_down.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_arisaka_bolt_front_plr,,SFX/Weapon/Rifle/Arisaka/Foley/arisaka_bolt_front.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_arisaka_bolt_up_plr,,SFX/Weapon/Rifle/Arisaka/Foley/arisaka_bolt_up.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_arisaka_clip_in_plr,,SFX/Weapon/Rifle/Arisaka/Foley/arisaka_clip_in.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_arisaka_move_l,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,0.75,0.85,1000,6000,,,,,decay,,curve3,,,,,0.98,1.02,,3d,,,,0.75,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_move_r,,100,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_arisaka_move_r,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,,0.75,0.85,1000,6000,,,,,decay,,curve3,,,,,1,1,,3d,,,,0.75,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,shell_eject_rifle,,125,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_arisaka_move_mn_l,,SFX\Weapon\Rifle\SVT40\fire\ring\svt_left_mn.wav,,0.2,0.25,50,1800,3,oldest,,,decay,,curve2,,,,,0.9,0.95,pitch,3d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_move_mn_r,,,,,,,,,,,,,left_shot,2,90,90,0.25,1,,
weap_arisaka_move_mn_r,,SFX\Weapon\Rifle\SVT40\fire\ring\svt_right_mn.wav,,0.2,0.025,50,1800,3,oldest,,,decay,,curve2,,,,,0.92,1.04,pitch,3d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,shell_eject_rifle,,,,,,,,,,,,,right_shot,2,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Arisaka Sniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_arisaka_fire_plr_snp,,SFX/Weapon/Rifle/Arisaka_snp/Fire/wpn_arisaka_snp_st_f.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,0.75,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_act_snp_plr,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_arisaka_act_snp_plr,,SFX/Weapon/Rifle/Arisaka_snp/Fire/wpn_arisaka_snp_st_act.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,1,1,,2d,,,,,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_snp_move_l,,,wpn_all,0.25,0.5,,,,,,,,,,90,90,0.25,1,,
weap_arisaka_fire_snp,,SFX/Weapon/Rifle/Kar_98/fire/mono_##,,0.8,0.9,1000,5000,10,priority,2,oldest,rfl_3rd,,curve4,,,,,0.95,1.05,pitch,3d,,,,0.7,pel1b  mak_test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_fire_dist_snp,,,,,,,,,0.2,,,,,,50,90,0.35,1,,
weap_arisaka_fire_dist_snp,,SFX/Weapon/dist/jap/dist_jap_rifle.wav,,0.8,0.9,1000,10000,10,priority,2,oldest,dist_wpn,,curve2,0.8,12000,rcurve1,rcurve3,0.85,1.05,pitch,3d,,,,0.7,pel1b  mak test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_snp_move_l,,,,,,,,,,,,no,,,70,20,0.35,1,,
weap_arisaka_snp_ring_mn,,SFX/Weapon/Rifle/snpr_ring/snpr_mauser_##,,0.8,0.9,1000,10000,10,priority,2,oldest,rfl_3rd,,curve4,,,,,0.95,1.05,pitch,3d,,,,0.7,pel1b  mak_test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,weap_arisaka_fire_dist,,,,,,,,,0.2,,,,,,50,90,0.35,1,,
gr_arisaka_shell_in_plr,,SFX/Weapon/Rifle/Kar_98/Foley/round_in_##,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1b  mak_test oki2 oki3 pel1 pel1a mak audio_test_tuey firing_range pel2 living_battlefield all_mp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_arisaka_snp_move_l,,SFX/Weapon/Rifle/snpr_ring/snpr_mosin/snpr_mosin_00.wav,,0.5,0.6,1000,6000,,,,,decay,,curve5,,10000,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_arisaka_snp_move_r,,100,,,,,,,,,,,left_shot,6,90,90,0.25,1,,
weap_arisaka_snp_move_r,,SFX/Weapon/Rifle/snpr_ring/snpr_mosin/snpr_mosin_01.wav,,0.5,0.6,1000,6000,,,,,decay,,curve5,,10000,,,1,1,,3d,,,,,all_sp all_mp,,,shell_eject_rifle,,125,,,,,,,,,,,right_shot,6,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Mosin nagant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mosinnagant_fire_plr,,SFX/Weapon/Rifle/Mosin_Nagant/fire/wpn_mosin_st_f.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,1,1,,2d,,,,0.75,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper ,,,weap_mosinnagant_fire_plr_act,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,
#weap_mosinnagant_fire_plr_r,,SFX/Weapon/Rifle/Kar_98/Fire/wpn_kar98_st_r.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.9,1.1,,2d,,,,0.75,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_mosinnagant_fire_plr_act,,,wpn_rear,0.5,,,,,,,,,,,90,90,0.25,1,,
weap_mosinnagant_fire_plr_act,,SFX/Weapon/Rifle/Mosin_Nagant/fire/wpn_mosin_st_act.wav,,1,1,35,500,,,,,rfl_1st,,curve3,,,,,0.97,1.03,,2d,,,,0.7,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_mosinnagant_move_l,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,
#weap_mosinnagant_fire_plr_sur,,SFX/Weapon/Rifle/Mosin_Nagant/fire/wpn_mosin_st_sur.wav,,0.8,0.9,35,500,,,,,rfl_1st,,curve3,,,,,0.97,1.03,,2d,,,,0.7,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,
weap_mosinnagant_fire,,SFX/Weapon/Rifle/Mosin_Nagant/fire/mono_##,,0.8,0.9,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,variant,3d,,,,0.7,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_mosinnagant_fire_act,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_mosinnagant_fire_act,,SFX/Weapon/Rifle/Mosin_Nagant/fire/wpn_mosin_mn_act.wav,,0.8,0.9,100,600,10,priority,2,oldest,rfl_3rd,,,,1000,,,0.95,1.05,pitch,3d,,,,0.7,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_mosinnagant_fire_dist,,,,,,,,,,,,,,,70,20,0.35,1,,
weap_mosinnagant_fire_dist,,SFX/Weapon/dist/rus/dist_rus_rifle.wav,,0.8,0.9,700,6000,10,priority,2,oldest,dist_wpn,,curve2,0.8,12000,,rcurve3,0.85,1.05,pitch,3d,,,,0.7,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_mosin_move_l_mn,,,,,,,,,,,,no,,,70,20,0.35,1,,
gr_mosin_bolt_back_plr,,SFX/Weapon/Rifle/mosin_nagant/Foley/gr_mosin_bolt_back.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,shell_eject_rifle,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mosin_bolt_front_plr,,SFX/Weapon/Rifle/mosin_nagant/Foley/gr_mosin_bolt_forward.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mosin_bolt_up_plr,,SFX/Weapon/Rifle/mosin_nagant/Foley/gr_mosin_bolt_up.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mosin_bolt_down_plr,,SFX/Weapon/Rifle/mosin_nagant/Foley/gr_mosin_bolt_down.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mosin_futz_plr,,SFX/Weapon/Pistols/Colt1911/Foley/1911_futz.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mosin_clip_in_plr,,SFX/Weapon/Rifle/M1Gar/Foley/m1gar_clip_in.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mosin_clip_eject_plr,,SFX/Weapon/Rifle/Kar_98/Foley/gr_kar98_clip_eject.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mosin_clip_land_plr,,SFX/Weapon/Rifle/Kar_98/Foley/gr_kar98_clip_land.wav,,0.85,0.9,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mosinnagant_move_l,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,0.5,0.6,500,6000,,,,,decay,,curve3,,,,,0.98,1.02,,3d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_mosinnagant_move_r,,100,,,,,,,,,,,left_shot,20,90,90,0.25,1,,
weap_mosinnagant_move_r,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,,0.5,0.6,500,6000,,,,,decay,,curve3,,,,,1,1,,3d,,,,,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,125,,,,,,,,,,,right_shot,20,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mosin_move_l_mn,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,0.95,1,1000,6000,,,,,decay,,curve3,,,,,0.98,1.02,,3d,,,,0.75,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_mosin_move_r_mn,,,,,,,,,,,,,left_shot,2,90,90,0.25,1,,
weap_mosin_move_r_mn,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,,0.9,1,1000,6000,,,,,decay,,curve3,,,,,1,1,,3d,,,,0.75,see1 see2 ber1 ber2 ber3 firing_range ber3b living_battlefield all_sp sniper,,,shell_eject_rifle,,,,,,,,,,,,,right_shot,2,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Mosin nagant Sniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
